Authors;Title;Year;Journal;Volume;Issue;Cited by;DOI;Link;Affiliations;Language of Original Document;Document Type;Publication Stage;Open Access;Source
"Mikhalev A.S.; Tynchenko V.S.; Nelyub V.A.; Lugovaya N.M.; Baranov V.A.; Kukartsev V.V.; Sergienko R.B.; Kurashkin S.O.";The Orb-Weaving Spider Algorithm for Training of Recurrent Neural Networks;2022;Symmetry;14;10;38;10.3390/sym14102036;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140909318&doi=10.3390%2fsym14102036&partnerID=40&md5=759ec0ff8f5f38e1445c908f2b9a4e91;"Scientific and Educational Software Laboratory of Informatics Department, Institute of Space and Information Technologies, Siberian Federal University, Krasnoyarsk, 660041, Russian Federation; Digital Material Science: New Materials and Technologies, Bauman Moscow State Technical University, Moscow, 105005, Russian Federation; Department of Technological Machines and Equipment of Oil and Gas Complex, School of Petroleum and Natural Gas Engineering, Siberian Federal University, Krasnoyarsk, 660041, Russian Federation; Information-Control Systems Department, Institute of Computer Science and Telecommunications, Reshetnev Siberian State University of Science and Technology, Krasnoyarsk, 660037, Russian Federation; Department of Informatics, Institute of Space and Information Technologies, Siberian Federal University, Krasnoyarsk, 660041, Russian Federation; Department of Information Economic Systems, Institute of Engineering and Economics, Reshetnev Siberian State University of Science and Technology, Krasnoyarsk, 660037, Russian Federation; Machine Learning Department, Gini Gmbh, Munich, 80339, Germany; Laboratory of Biofuel Compositions, Siberian Federal University, Krasnoyarsk, 660041, Russian Federation";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Du K.; Shi Y.; Bai X.; Chen L.; Sun W.; Chen S.; Wang J.; Jia X.; Lai S.";Integrated Analysis of Transcriptome, microRNAs, and Chromatin Accessibility Revealed Potential Early B-Cell Factor1-Regulated Transcriptional Networks during the Early Development of Fetal Brown Adipose Tissues in Rabbits;2022;Cells;11;17;2;10.3390/cells11172675;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137578851&doi=10.3390%2fcells11172675&partnerID=40&md5=3e3aea3777d7cbddee75c318da47039f;Farm Animal Genetic Resources Exploration and Innovation Key Laboratory of Sichuan Province, Sichuan Agricultural University, Chengdu, 611130, China;English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
"Pang A.; Liang H.; Lin C.; Yao L.";A Surrogate-Assisted Adaptive Bat Algorithm for Large-Scale Economic Dispatch;2023;Energies;16;2;12;10.3390/en16021011;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85146671231&doi=10.3390%2fen16021011&partnerID=40&md5=817549bbc47657d7aed9b3d0fc73d2a5;"College of Intelligent Systems Science and Engineering, Hubei Minzu University, Enshi, 445000, China; Enshi Power Supply Company, State Grid Hubei Electric Power Company, Enshi, 445000, China";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Shen C.; Chen Y.; Xiao F.; Yang T.; Wang X.; Chen S.; Tang J.; Liao Z.";BAT-Net: An enhanced RNA Secondary Structure prediction via bidirectional GRU-based network with attention mechanism;2022;Computational Biology and Chemistry;101;;5;10.1016/j.compbiolchem.2022.107765;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85137779211&doi=10.1016%2fj.compbiolchem.2022.107765&partnerID=40&md5=f575ef3b76c811741554344b3a19e989;"School of Computer Science and Engineering, Tianjin University of Technology, No. 391 Binshui West Street, Xiqing District, Tianjin, 300384, China; Engineering Research Center of Learning-Based Intelligent System, Ministry of Education, No. 391 Binshui West Street, Xiqing District, Tianjin, 300384, China; Shenzhen Institute of Advanced Technology, Chinese Academy of Sciences, No. 1068 Xueyuan Avenue, Nanshan District, Shenzhen, 518055, China; College of Intelligence and Computing, Tianjin University, No. 135 Yaguan Road, Jinnan District, Tianjin, 300350, China; Key Laboratory of Systems Bioengineering (Ministry of Education), Tianjin University, No. 92 Weijin Road, Nankai District, Tianjin, 300072, China; Department of Computer Science and Engineering, University of South Carolina, No. 550 Assembly Street, Columbia, 29208, SC, United States; School of Basic Medical Sciences, Fujian Medical University, No. 1 Xuefu North Road, FuZhou, Fujian, 350122, China";English;Article;Final;;Scopus
"Nikoo M.; Hafeez G.; Cachim P.";Using Optimization Algorithms-Based ANN to Determine the Temperatures in Timber Exposed to Fire for a Long Duration;2022;Buildings;12;12;2;10.3390/buildings12122265;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144870351&doi=10.3390%2fbuildings12122265&partnerID=40&md5=83d0923a9e32491a11955921d1024fcd;"Department of Building, Civil and Environmental Engineering, Concordia University, Montréal, H3G 1M8, QC, Canada; RISCO, Department of Civil Engineering, University of Aveiro, Aveiro, 3810-193, Portugal";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Abu N.S.; Bukhari W.M.; Adli M.H.; Omar S.N.; Sohaimeh S.A.";A Comprehensive Overview of Classical and Modern Route Planning Algorithms for Self-Driving Mobile Robots;2022;Journal of Robotics and Control (JRC);3;5;8;10.18196/jrc.v3i5.14683;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85142924979&doi=10.18196%2fjrc.v3i5.14683&partnerID=40&md5=509a9f32bb4cf29ba774f2f71d27f09e;"Fakulti Kejuruteraan Elektrik, Universiti Teknikal Malaysia Melaka, Malaysia; Memory Test Department, ASE Electronics Sdn. Bhd., Pulau Pinang, Malaysia";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Dinesh Kumar P.; Valarmathi K.";Fuzzy based hybrid BAT and firefly algorithm for optimal path selection and security in wireless sensor network;2023;Automatika;64;2;7;10.1080/00051144.2022.2119502;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138237410&doi=10.1080%2f00051144.2022.2119502&partnerID=40&md5=19a7785cebb8167b1045a3d23034d3fd;"Department of Information Technology, V.S.B. College of Engineering Technical Campus, Coimbatore, India; Department of Electronics and Communication Engineering, P.S.R. Engineering College, Sivakasi, India";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Khalighifar A.; Gotthold B.S.; Adams E.; Barnett J.; Beard L.O.; Britzke E.R.; Burger P.A.; Chase K.; Cordes Z.; Cryan P.M.; Ferrall E.; Fill C.T.; Gibson S.E.; Haulton G.S.; Irvine K.M.; Katz L.S.; Kendall W.L.; Long C.A.; Mac Aodha O.; McBurney T.; McCarthy S.; McKown M.W.; O'Keefe J.; Patterson L.D.; Pitcher K.A.; Rustand M.; Segers J.L.; Seppanen K.; Siemers J.L.; Stratton C.; Straw B.R.; Weller T.J.; Reichert B.E.";NABat ML: Utilizing deep learning to enable crowdsourced development of automated, scalable solutions for documenting North American bat populations;2022;Journal of Applied Ecology;59;11;3;10.1111/1365-2664.14280;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138290403&doi=10.1111%2f1365-2664.14280&partnerID=40&md5=8e0c354b46bbae6029b95d1718d71d13;"Colorado Cooperative Fish and Wildlife Research Unit, Colorado State University, Fort Collins, CO, United States; Fort Collins Science Center, U.S. Geological Survey, Fort Collins, CO, United States; U.S. Fish and Wildlife Service, Upper Mississippi River National Wildlife and Fish Refuge, Onalaska, WI, United States; U.S. Fish and Wildlife Service, Washington Fish and Wildlife Office, Lacey, WA, United States; U.S. Fish and Wildlife Service, Burbank, WA, United States; Wyoming Game and Fish Department, Lander, WY, United States; Environmental Laboratory, US Army Engineer Research & Development Center, Vicksburg, MS, United States; National Park Service, Anchorage, AK, United States; Florida Fish and Wildlife Conservation Commission, Tallahassee, FL, United States; Ecological Services Section, Kansas Department of Wildlife and Parks, Pratt, KS, United States; Wildlife Conservation Section, Georgia Department of Natural Resources, Social Circle, GA, United States; Nebraska Cooperative Fish and Wildlife Research Unit, University of Nebraska Lincoln, Lincoln, NE, United States; Utah Division of Wildlife Resources, Price, UT, United States; Division of Forestry, Indiana Department of Natural Resources, Indianapolis, IN, United States; U.S. Geological Survey, Northern Rocky Mountain Science Center, Bozeman, MT, United States; Department of Wildlife, Fisheries, and Conservation Biology, University of Maine, Orono, ME, United States; U.S. Geological Survey, Colorado Cooperative Fish and Wildlife Research Unit, Colorado State University, Fort Collins, CO, United States; Bat Conservation International, Austin, TX, United States; School of Informatics, University of Edinburgh, Edinburgh, United Kingdom; Canadian Wildlife Health Cooperative, Atlantic Region, Atlantic Veterinary College, University of Prince Edward Island, Charlottetown, PE, Canada; Wildlife Division, Fisheries, Forestry and Agriculture, Happy Valley-Goose Bay, NL, Canada; Conservation Metrics, Inc., Santa Cruz, CA, United States; Natural Resources and Environmental Sciences, University of Illinois Urbana Champaign, Champaign, IL, United States; Pukaskwa National Park, Parks Canada Agency, Heron Bay, ON, Canada; U.S. Air Force, Avon Park Air Force Range, Avon Park, FL, United States; Royal Gorge Field Office, Bureau of Land Management, Canon City, CO, United States; Canadian Wildlife Health Cooperative, Charlottetown, PE, Canada; Keweenaw Bay Indian Community Natural Resources Department, L'Anse, MI, United States; Colorado Natural Heritage Program, Colorado State University, Fort Collins, CO, United States; Department of Mathematical Sciences, Montana State University, Bozeman, MT, United States; U.S. Department of Agriculture Forest Service, Pacific Southwest Research Station, Arcata, CA, United States";English;Article;Final;"All Open Access; Green Open Access; Hybrid Gold Open Access";Scopus
"Wee W.J.; Chong K.L.; Ahmed A.N.; Malek M.B.A.; Huang Y.F.; Sherif M.; Elshafie A.";Application of augmented bat algorithm with artificial neural network in forecasting river inflow in Malaysia;2023;Applied Water Science;13;1;5;10.1007/s13201-022-01831-z;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144222517&doi=10.1007%2fs13201-022-01831-z&partnerID=40&md5=bca1d467a317e3a958d7bf4acd2d76c6;"Institute of Energy Infrastructure and Department of Civil Engineering, College of Engineering, Universiti Tenaga Nasional (UNITEN), Selangor, Kajang, 43000, Malaysia; Department of Civil Engineering, Lee Kong Chian Faculty of Engineering and Science, Universiti Tunku Abdul Rahman, Jalan Sg. Long, Bandar Sg. Long, Selangor, Kajang, 43000, Malaysia; Cataclysmic Management and Sustainable Development Research Group (CAMSDE), Department of Civil Engineering, Kulliyyah of Engineering, International Islamic University Malaysia, Selangor, Malaysia; Civil and Environmental Engineering Department, College of Engineering, United Arab Emirates University, P.O. Box 15551, Al Ain, United Arab Emirates; National Water and Energy Center, United Arab Emirates University, P.O. Box 15551, Al Ain, United Arab Emirates; Department of Civil Engineering, Faculty of Engineering, University of Malaya (UM), Kuala Lumpur, 50603, Malaysia";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Alsalhi A.; Huwaimel B.; Alobaida A.; Alzahrani M.S.; Alshehri S.; Venkatesan K.; Kotb H.; Abourehab M.A.S.";Theoretical investigations on the liquid-phase molecular separation in isolation and purification of pharmaceutical molecules from aqueous solutions via polymeric membranes;2022;Environmental Technology and Innovation;28;;8;10.1016/j.eti.2022.102925;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85139724920&doi=10.1016%2fj.eti.2022.102925&partnerID=40&md5=f69bf71d4982d2aa7e21527a8bdfcfcf;"Department of pharmaceutics, College of Pharmacy, Jazan University, P.O. Box 114, Jazan, 45142, Saudi Arabia; Department of Pharmaceutical Chemistry, College of Pharmacy, University of Ha'il, Ha'il, 81442, Saudi Arabia; Department of Pharmaceutics, College of Pharmacy, University of Ha'il, Ha'il, 81442, Saudi Arabia; Department of Clinical Pharmacy, College of Pharmacy, Taif University, P.O. Box 11099, Taif, 21944, Saudi Arabia; Department of Pharmaceutics and Industrial Pharmacy, College of Pharmacy, Taif University, P.O. Box 11099, Taif, 21944, Saudi Arabia; Department of Pharmaceutical Chemistry, College of Pharmacy, King Khalid University, Abha, 62529, Saudi Arabia; Department of Electrical Power and Machines, Faculty of Engineering, Alexandria University, Alexandria, Egypt; Department of Pharmaceutics, College of Pharmacy, Umm Al-Qura University, Makkah, 21955, Saudi Arabia; Department of Pharmaceutics and Industrial Pharmacy, Faculty of Pharmacy, Minia University, Minia, 61519, Egypt";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Bach P.; Voigt C.C.; Göttsche M.; Bach L.; Brust V.; Hill R.; Hüppop O.; Lagerveld S.; Schmaljohann H.; Seebens-Hoyer A.";Offshore and coastline migration of radio-tagged Nathusius' pipistrelles;2022;Conservation Science and Practice;4;10;5;10.1111/csp2.12783;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85136496633&doi=10.1111%2fcsp2.12783&partnerID=40&md5=fc8549755cf01beb90fe116d79959f7c;"Bach Freilandforschung, Bremen, Germany; Leibniz Institute for Zoo and Wildlife Research, Berlin, Germany; Sodwiese 1, Stocksee, Germany; Institute of Avian Research, Wilhelmshaven, Germany; Avitec Research GbR, Osterholz-Scharmbeck, Germany; Wageningen Marine Research, AG, Den Helder, Netherlands; Institute for Biology and Environmental Sciences (IBU), Carl von Ossietzky University of Oldenburg, Oldenburg, Germany; NABU Mecklenburg-Vorpommern, Schwerin, Germany";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Devprasad K.D.; Ramanujam S.; Rajendran S.B.";Context adaptive ensemble classification mechanism with multi-criteria decision making for network intrusion detection;2022;Concurrency and Computation: Practice and Experience;34;21;4;10.1002/cpe.7110;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131170327&doi=10.1002%2fcpe.7110&partnerID=40&md5=d0635b599bde247b0e616ce66b6cf2d0;"Department of Information Technology, Kamaraj College of Engineering and Technology (Autonomous), Near Virudhunagar, India; Department of Electronics and Communication Engineering, Jain Deemed to be University, Bangalore, India; Department of Electronics and Communication Engineering, Kamaraj College of Engineering and Technology (Autonomous), Near Virudhunagar, India";English;Article;Final;;Scopus
"Kumar Mohapatra P.; Kumar Rout S.; Kishoro Bisoy S.; Kautish S.; Hamzah M.; Jasser M.B.; Mohamed A.W.";Application of Bat Algorithm and Its Modified Form Trained with ANN in Channel Equalization;2022;Symmetry;14;10;15;10.3390/sym14102078;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85140917605&doi=10.3390%2fsym14102078&partnerID=40&md5=5ed6358fc48451a5b6b711ededac4abf;"Department of Electronics Communication Engineering, Vedang Institute of Technology, Odisha, Bhubaneswar, 752010, India; Department of Information Technology, Vardhaman College of Engineering (Autonomous), Telangana, Hyderabad, 501218, India; Department of Computer Science Engineering, CV Raman Global University, Odisha, Bhubaneswar, 752054, India; LBEF Campus Kathmandu, Kathmandu, 44600, Nepal; Faculty of Computing and Informatics, Universiti Malaysia Sabah, Sabah, 88450, Malaysia; Department of Computing and Information Systems, School of Engineering and Technology, Sunway University, Petaling Jaya, 47500, Malaysia; Operations Research Department, Faculty of Graduate Studies for Statistical Research, Cairo University, Giza, 12613, Egypt; Department of Mathematics and Actuarial Science School of Sciences Engineering, The American University in Cairo, Cairo, 11835, Egypt";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Yan X.; Sheng J.; Zhang C.; Li N.; Yi L.; Zhao Z.; Feng Y.; Tu C.; He B.";Detection and Characterization of a Reassortant Mammalian Orthoreovirus Isolated from Bats in Xinjiang, China;2022;Viruses;14;9;8;10.3390/v14091897;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85138363338&doi=10.3390%2fv14091897&partnerID=40&md5=a05934efe7c236b3032ac411db38a853;"Changchun Veterinary Research Institute, Chinese Academy of Agricultural Sciences, Changchun, 130122, China; College of Animal Science and Technology, Shihezi University, Shihezi, 832003, China; Jiangsu Co-innovation Center for Prevention and Control of Important Animal Infectious Diseases and Zoonosis, Yangzhou University, Yangzhou, 225009, China";English;Article;Final;"All Open Access; Gold Open Access";Scopus
"Li L.; Lu L.; Ren Y.; Tang G.; Zhao Y.; Cai X.; Shi Z.; Ding H.; Liu C.; Cheng D.; Xie Y.; Wang H.; Fu X.; Yin L.; Luo M.; Sheng X.";Colocalized, bidirectional optogenetic modulations in freely behaving mice with a wireless dual-color optoelectronic probe;2022;Nature Communications;13;1;45;10.1038/s41467-022-28539-7;https://www.scopus.com/inward/record.uri?eid=2-s2.0-85124578241&doi=10.1038%2fs41467-022-28539-7&partnerID=40&md5=b473d8ec6fe1a4300739f84b6d4ec724;"Department of Electronic Engineering, Beijing National Research Center for Information Science and Technology, Center for Flexible Electronics Technology, Tsinghua University, Beijing, China; Chinese Institute for Brain Research, Beijing, China; National Institute of Biological Sciences and School of Life Sciences, Tsinghua University, Beijing, China; School of Optics and Photonics, Beijing Institute of Technology, Beijing, China; School of Materials Science and Engineering, Beihang University, Beijing, China; School of Materials Science and Engineering, Tsinghua University, Beijing, China; IDG/McGovern Institute for Brain Research, Tsinghua University, Beijing, China";English;Article;Final;"All Open Access; Gold Open Access; Green Open Access";Scopus
